MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LotConfig,Neighborhood,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,Electrical,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,MoSold,YrSold
4.110873864173311,Others,4.30406509320417,9.096835671179361,reg,inside,somerst,2story,2.1972245773362196,1.791759469228055,7.584686130357591,7.602446166637102,gable,Others,Others,0.0,gd,pconc,gd,av,glq,4.23410650459726,7.029972911706386,7.0925737159746784,mix,7.878534196140362,0.0,1.0986122886681098,0.6931471805599453,1.791759469228055,1.0986122886681098,ex,0.6931471805599453,gd,builtin,7.473069088032197,fin,1.3862943611198906,5.9929499169107805,5.384495062789089,4.421496739616479,2.1972245773362196,7.60489448081162
5.081404364984463,rm,2.995732273553991,7.274479558773871,reg,inside,Others,2story,1.6094379124341003,1.9459101490553132,7.58629630715272,7.605392364814935,gable,Others,Others,0.0,ta,cblock,ta,no,unf,0.0,6.311734809152915,6.326149473155099,fusep,7.07635989196207,0.0,0.6931471805599453,0.6931471805599453,1.4253329664319578,1.0986122886681098,ta,1.0986122886681098,ta,attchd,7.54807835846159,unf,0.0,6.2636529995137,0.0,0.0,1.791759469228055,7.605890001053122
3.044522437723423,rl,4.3514878483177695,9.361171261678766,reg,inside,sawyer,1story,1.791759469228055,1.791759469228055,7.581719640125308,7.582738488914411,gable,wd sdng,wd sdng,4.77912349311153,ta,cblock,ta,no,lwq,5.19295685089021,5.560681631015528,6.424885805772344,mix,6.999422467507961,0.0,1.0986122886681098,0.0,1.3862943611198906,1.0986122886681098,ta,0.46294662707000894,Others,attchd,7.550807978281196,rfn,1.1168166559604142,6.079626104243662,0.0,3.1354942159291497,2.302585092994046,7.605890001053122
3.044522437723423,rl,4.343805421853684,9.392161803728454,ir1,inside,somerst,1story,2.1972245773362196,1.791759469228055,7.604396348796338,7.605392364814935,gable,vinylsd,vinylsd,4.007333185232471,gd,pconc,gd,no,glq,3.4011973816621555,7.349873704738337,7.379008127628304,mix,7.372118028337787,0.0,1.3862943611198906,0.0,1.6094379124341003,0.6931471805599453,gd,0.6931471805599453,gd,attchd,7.549990245448511,rfn,1.6094379124341003,6.1729022460490555,5.030437921392435,4.736198448394496,2.0794415416798357,7.605392364814935
3.044522437723423,rl,4.174387269895637,9.000606507571892,reg,inside,names,1story,1.791759469228055,1.9571810265942142,7.573607252892,7.58558692417055,hip,metalsd,metalsd,0.0,ta,cblock,ta,no,blq,6.016157159698354,6.148468295917647,6.794586580876499,fusea,6.771935555839602,0.0,0.6931471805599453,0.0,1.6094379124341003,0.894214607930567,ta,0.0,Others,detchd,7.574030109679584,unf,0.6931471805599453,5.966470433809352,0.0,0.0,2.302585092994046,7.605890001053122
3.9318256327243257,rl,4.110873864173311,9.014811987694946,reg,inside,edwards,1.5fin,1.6094379124341003,1.9459101490553132,7.576097340623111,7.589335823170617,gable,metalsd,metalsd,0.0,ta,pconc,ta,no,unf,0.0,6.851184927493743,6.866211532806945,fusef,7.300472814267799,0.0,1.3862943611198906,0.0,1.791759469228055,0.6931471805599453,ta,0.0,gd,detchd,7.4798641311650265,unf,1.0986122886681098,6.412250504325384,0.0,3.835687734622873,1.791759469228055,7.605392364814935
4.110873864173311,rl,4.1588830833596715,9.041448235493888,reg,inside,collgcr,2story,1.9459101490553132,1.791759469228055,7.60339933974067,7.60489448081162,gable,vinylsd,vinylsd,0.0,gd,pconc,gd,no,unf,0.0,6.594413459749778,6.60934924316738,fusep,7.301822342137932,0.0,1.0986122886681098,1.0986122886681098,1.6094379124341003,1.0986122886681098,gd,0.6931471805599453,gd,attchd,7.603897968521881,fin,1.0986122886681098,6.235812706390859,0.0,3.367295829986474,2.0794415416798357,7.604396348796338
3.044522437723423,rl,4.30406509320417,9.120743838164426,reg,corner,Others,1story,1.9459101490553132,1.791759469228055,7.592870287844818,7.594381242551817,gable,vinylsd,vinylsd,0.0,ta,cblock,ta,no,alq,5.823045895483019,6.537239824658391,7.01301578963963,fusea,6.9930151229329605,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,1.0986122886681098,ta,0.0,gd,attchd,7.592870287844818,unf,1.0986122886681098,5.843400283683876,4.859812404361672,0.0,1.9459101490553132,7.60489448081162
4.110873864173311,rl,4.313685453058516,9.243871855184976,ir1,inside,collgcr,2story,2.0794415416798357,1.791759469228055,7.599401333415815,7.601901959875166,gable,vinylsd,vinylsd,0.0,gd,pconc,gd,no,glq,6.60934924316738,5.556828061699537,6.926577033222725,fusea,7.533158807455563,0.6931471805599453,1.0986122886681098,1.0986122886681098,1.5080247584419733,1.0986122886681098,gd,1.0986122886681098,ta,attchd,7.601402334583733,rfn,1.6094379124341003,6.107188736503456,0.0,5.247024072160486,1.9459101490553132,7.605392364814935
3.044522437723423,rl,4.3694478524670215,8.950014029534257,reg,inside,names,1story,1.791759469228055,1.9459101490553132,7.566317774863192,7.578656850594762,gable,hdboard,hdboard,4.274539011969252,ta,pconc,ta,mn,lwq,6.132836534642262,6.591673732008658,7.149916836132109,mix,7.166265974133638,0.4780720844896465,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,ta,0.6931471805599453,gd,attchd,7.486613313139955,fin,1.0986122886681098,5.179673858547625,0.0,4.653960350157523,1.3862943611198906,7.606387389772652
3.044522437723423,rl,4.290459441148391,9.201904893155081,reg,inside,edwards,1story,1.791759469228055,1.9459101490553132,7.581209826196346,7.584773077612199,gable,hdboard,hdboard,0.0,gd,cblock,ta,no,blq,6.733401891837359,4.941642422609304,7.149131598557407,fusep,7.143617602704121,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,ta,0.0,Others,attchd,7.5515851883252,fin,1.0986122886681098,5.762542716378485,4.56536149533275,4.23410650459726,1.9459101490553132,7.605392364814935
4.110873864173311,rl,4.477336814478207,9.35296777022594,reg,inside,Others,2story,1.9459101490553132,1.9459101490553132,7.5883236773352225,7.589335823170617,gable,vinylsd,vinylsd,0.0,ta,cblock,gd,no,alq,6.326149473155099,5.135798437050262,6.5722825426940075,mix,7.3537223303996315,1.0986122886681098,1.3862943611198906,0.6931471805599453,1.6094379124341003,0.6931471805599453,ta,1.0986122886681098,ta,attchd,7.54739334463786,rfn,1.3862943611198906,6.458546352423453,4.007227016916799,5.365976015021851,1.0986122886681098,7.604396348796338
3.9318256327243257,rl,4.189654742026425,9.03097444300786,reg,corner,sawyer,1.5fin,1.791759469228055,2.0794415416798357,7.570443252057374,7.587817219993427,gable,wd sdng,wd sdng,0.0,ta,brktil,ta,no,alq,5.8377304471659395,5.517452896464707,6.391917113392602,mix,7.218176838403408,0.37553009294236783,0.6931471805599453,1.0986122886681098,1.3862943611198906,0.6931471805599453,gd,0.0,gd,Others,7.587817219993427,unf,1.6094379124341003,6.250157239486491,0.0,0.0,1.9459101490553132,7.605392364814935
3.044522437723423,rl,4.31748811353631,9.477005704038898,ir1,inside,collgcr,1story,2.1972245773362196,1.791759469228055,7.603897968521881,7.60375832246786,hip,vinylsd,vinylsd,5.886104031450156,gd,pconc,ex,av,glq,7.2196420401307355,6.175867270105761,7.555790115214839,mix,7.519692404116539,1.0986122886681098,1.3862943611198906,0.0,1.3862943611198906,1.0986122886681098,gd,1.3862943611198906,gd,attchd,7.60489448081162,rfn,1.3862943611198906,6.692737950200464,5.081404364984463,5.44673737166631,1.6094379124341003,7.605890001053122
3.4339872044851463,rl,4.174387269895637,8.633374945705647,reg,Others,edwards,1story,1.791759469228055,1.9459101490553132,7.564238475170491,7.576097340623111,gable,Others,Others,0.0,ta,cblock,ta,no,rec,6.161207321695077,5.993961427306569,6.790097235513905,fusea,6.78105762593618,1.0986122886681098,1.0986122886681098,0.0,1.0986122886681098,1.0986122886681098,ta,0.0,gd,detchd,7.547417261763444,rfn,0.0,5.7455455943943,3.3577889396259732,0.0,1.6094379124341003,7.605392364814935
5.081404364984463,rm,3.58351893845611,7.8399193600125825,reg,inside,Others,2story,1.791759469228055,1.3862943611198906,7.590346945602565,7.590852123688581,gable,Others,Others,0.0,ta,cblock,ta,no,rec,4.867534450455582,5.220355825078324,6.293419278846481,mix,7.030857476116121,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,ta,0.0,Others,attchd,7.550563046723437,unf,1.0986122886681098,6.221892210075263,5.236441962829949,0.0,1.6094379124341003,7.606387389772652
3.044522437723423,rl,4.189654742026425,9.518707035620796,reg,inside,Others,1story,1.9459101490553132,1.791759469228055,7.602900462204755,7.605392364814935,gable,vinylsd,vinylsd,0.0,ta,pconc,gd,no,glq,6.71295620067707,5.713732805509369,7.042286171939743,fusef,7.028201432058005,1.0986122886681098,0.6931471805599453,0.0,1.6094379124341003,1.0986122886681098,gd,0.0,gd,detchd,7.421775793644647,unf,1.3862943611198906,6.172164683773637,0.0,4.3694478524670215,2.0794415416798357,7.605392364814935
3.4339872044851463,rm,4.406719247264253,9.337413454539659,reg,corner,oldtown,1story,1.9459101490553132,1.791759469228055,7.56164174558878,7.577633832602728,gable,wd sdng,wd sdng,0.0,ta,brktil,ta,no,unf,0.0,7.093404625868766,7.10085190894405,fusea,7.106606137727303,0.0,1.0986122886681098,0.0,1.6094379124341003,0.6931471805599453,ta,0.0,gd,detchd,7.562161631225652,unf,1.0986122886681098,4.346231738533976,0.0,3.430903165460986,1.3862943611198906,7.604396348796338
4.454347296253507,rl,4.23410650459726,8.969923491991516,reg,inside,names,Others,1.791759469228055,1.791759469228055,7.583529398060945,7.589221891059063,gable,hdboard,hdboard,0.0,ta,cblock,ta,av,alq,6.652863029353347,4.653960350157523,6.787844982309579,fusef,6.803505257608338,0.6931471805599453,0.6931471805599453,0.0,1.6094379124341003,0.6931471805599453,ta,0.6931471805599453,Others,attchd,7.584773077612199,rfn,1.0986122886681098,6.359159171395033,5.19295685089021,5.017279836814924,2.5649493574615367,7.604396348796338
4.110873864173311,rl,4.499809670330265,9.33282345619073,ir1,corner,collgcr,2story,2.0794415416798357,1.791759469228055,7.59890045687141,7.602401335665818,gable,vinylsd,vinylsd,5.4680601411351315,ta,pconc,gd,mn,alq,6.692083742506628,5.564520407322694,6.975413927455952,fusea,7.580189417944541,0.0,1.3862943611198906,1.0986122886681098,1.6094379124341003,1.0986122886681098,gd,1.0986122886681098,ta,attchd,7.6004023345004,rfn,1.3412550567896044,5.477587187868571,4.875197323201151,4.38470122973976,1.791759469228055,7.604396348796338
4.110873864173311,rl,4.219507705176107,8.972083182851925,reg,inside,Others,2story,2.0794415416798357,1.791759469228055,7.592160870129679,7.599493571671694,gable,vinylsd,vinylsd,4.708394736545898,gd,pconc,gd,no,unf,3.0619026496583883,6.802394763324311,6.821107472256465,fusef,7.442492722794441,0.0,1.0986122886681098,0.6931471805599453,1.6094379124341003,0.6931471805599453,gd,0.0,Others,attchd,7.603897968521881,fin,1.3862943611198906,5.343087265901305,5.0369526024136295,4.68213122712422,1.6094379124341003,7.604396348796338
4.21899579137862,rl,4.140734187787867,8.85978949474541,ir1,corner,Others,1.5fin,1.791759469228055,1.6094379124341003,7.57353126274595,7.576097340623111,gable,metalsd,metalsd,5.111987788356544,ta,cblock,ta,mn,lwq,5.262690188904886,6.267200548541362,6.6039438246004725,mix,7.10002716662926,0.6931471805599453,1.0986122886681098,0.0,1.6094379124341003,1.0986122886681098,gd,1.0986122886681098,ta,detchd,7.576097340623111,unf,0.6931471805599453,6.1421383588032805,0.0,0.0,2.0794415416798357,7.605890001053122
3.044522437723423,rl,3.871201010907891,9.741556685389908,ir1,culdsac,Others,1story,1.9459101490553132,1.791759469228055,7.592870287844818,7.602401335665818,gable,hdboard,hdboard,0.0,ta,cblock,gd,no,unf,0.0,7.22402480828583,7.232733136177615,fusef,7.38025578842646,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,ta,0.5858151644955686,ta,attchd,7.590852123688581,unf,1.0986122886681098,6.221319424356164,5.272999558563747,0.0,0.6931471805599453,7.605890001053122
4.2626798770413155,rl,4.07753744390572,8.881558488638976,reg,corner,oldtown,2story,2.0794415416798357,2.1512949115986153,7.555905093611346,7.606387389772652,gable,vinylsd,vinylsd,0.0,gd,pconc,ta,no,unf,0.0,6.340359303727752,6.343880434126331,fusea,7.445417556701687,0.0,1.0986122886681098,0.0,1.791759469228055,0.6931471805599453,gd,0.0,gd,detchd,7.605392364814935,unf,1.0986122886681098,6.015527847249,4.426283845536883,0.0,2.1972245773362196,7.605890001053122
4.795790545596741,rl,3.9047147960151043,8.020270472819238,reg,inside,Others,1story,2.0794415416798357,1.861741001489386,7.587874187454039,7.596035478472364,hip,vinylsd,Others,3.044522437723423,gd,pconc,gd,no,unf,0.0,7.15562707916066,7.240649694255466,fusea,7.273092595999522,0.0,1.0986122886681098,0.0,1.0986122886681098,1.0986122886681098,gd,1.0986122886681098,ta,attchd,7.574167134607474,fin,1.0986122886681098,5.952439206721883,4.976733742420574,3.044522437723423,1.791759469228055,7.604396348796338
3.044522437723423,rl,4.20625693508908,8.80131894766524,ir1,corner,Others,1story,1.3862943611198906,1.9459101490553132,7.577121930876679,7.578145472419466,hip,vinylsd,vinylsd,0.0,ta,cblock,Others,mn,glq,0.0,0.0,0.0,fusea,6.601230118728877,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,ta,0.0,gd,detchd,7.578656850594762,unf,1.0986122886681098,6.350341865830403,0.0,0.0,2.0794415416798357,7.605392364814935
4.2626798770413155,rl,4.110873864173311,8.316300249036848,reg,inside,Others,2story,2.0794415416798357,2.1972245773362196,7.5652752818989315,7.600902459542082,gable,wd sdng,wd sdng,0.0,ta,brktil,gd,no,glq,5.537334267018537,5.66988092298052,6.315358001522335,fusef,7.016609683894219,1.0986122886681098,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,ta,1.0986122886681098,gd,detchd,7.565793282428515,unf,0.6931471805599453,6.326567506858971,4.149426731993843,0.0,1.9459101490553132,7.60489448081162
5.081404364984463,rl,4.23410650459726,9.482426456803408,ir1,inside,Others,2story,2.1972245773362196,1.791759469228055,7.599901959208498,7.6004023345004,gable,Others,Others,0.0,gd,pconc,gd,mn,unf,0.0,7.635786861395585,7.6324011266014535,fusef,7.899524472032198,0.0,1.0986122886681098,0.6931471805599453,1.791759469228055,1.0986122886681098,gd,0.0,Others,attchd,7.598399329323964,fin,1.0986122886681098,6.1740883004852565,5.176149732573829,2.8903717578961645,2.5649493574615367,7.604396348796338
4.795790545596741,Others,3.7376696182833684,8.685548339756284,ir1,inside,somerst,1story,2.0462185406033284,1.791759469228055,7.602401335665818,7.602401335665818,gable,vinylsd,vinylsd,0.0,gd,pconc,ex,av,glq,6.872128101338986,6.137727054086234,7.261225091971921,fusef,7.271703706887368,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.3862943611198906,1.0986122886681098,ex,0.6931471805599453,ta,attchd,7.574150794600517,fin,1.3862943611198906,5.30180763642337,5.049856007249537,4.1588830833596715,2.302585092994046,7.605392364814935
4.2626798770413155,rl,4.700480365792417,9.459775257244461,reg,inside,sawyer,2story,2.0794415416798357,2.1972245773362196,7.568379267836522,7.592870287844818,gable,wd sdng,wd sdng,0.0,ta,cblock,ta,no,alq,5.666426688112432,6.586171654854675,6.932447891572509,mix,7.736743682453495,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.518196770074568,0.6931471805599453,ta,1.3862943611198906,gd,attchd,7.569411792450712,fin,1.0986122886681098,4.627921136346216,6.267200548541362,0.0,1.6094379124341003,7.60489448081162
4.110873864173311,rl,3.912023005428146,9.479145388658274,ir1,culdsac,gilbert,2story,2.1972245773362196,1.791759469228055,7.603897968521881,7.605890001053122,gable,vinylsd,vinylsd,5.384495062789089,gd,pconc,gd,no,unf,0.0,6.9874902470009905,6.9985096422506015,fusef,7.642524134232902,0.0,1.3862943611198906,1.0986122886681098,1.6094379124341003,1.0986122886681098,gd,1.0986122886681098,gd,attchd,7.5443672124058,rfn,1.3862943611198906,5.395867336525147,0.0,4.844187086458591,0.6931471805599453,7.604396348796338
4.110873864173311,rl,4.523855295837319,9.827685839119846,ir1,inside,names,2story,1.9459101490553132,1.791759469228055,7.583247524303362,7.590852123688581,Others,plywood,plywood,4.803809417580472,ta,cblock,gd,no,lwq,5.262690188904886,4.795790545596741,6.9363427358340495,fusep,7.686416684543152,0.0,1.3862943611198906,1.0986122886681098,1.6094379124341003,0.6931471805599453,ta,1.0986122886681098,Others,Others,7.583756300707112,unf,1.3862943611198906,6.104391771145659,0.0,4.240986296774042,2.1972245773362196,7.60489448081162
3.7507782552024214,rl,4.23410650459726,9.127936545721367,reg,inside,names,1story,1.791759469228055,1.791759469228055,7.580189417944541,7.582738488914411,gable,hdboard,hdboard,0.0,ta,cblock,gd,no,blq,3.5553480614894135,5.541263545158426,7.05617528410041,fusef,7.053585727193677,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,ta,0.0,Others,detchd,7.547293440755089,unf,1.0986122886681098,6.440632917234413,0.0,4.543294782270004,2.1972245773362196,7.605392364814935
4.795790545596741,rl,3.9318256327243257,8.874308038583354,reg,inside,Others,1story,1.9459101490553132,1.793256246188249,7.596894438144544,7.59890045687141,gable,plywood,plywood,0.0,gd,pconc,gd,no,glq,6.813444599510896,6.212606095751519,7.259819610363186,mix,7.2456550675945355,0.6931471805599453,1.0986122886681098,0.0,1.316387254367167,1.0986122886681098,gd,0.0,gd,attchd,7.596392304064196,rfn,1.3862943611198906,6.21584860699378,0.0,4.125829472714408,2.0794415416798357,7.604396348796338
3.9578119249427406,rm,4.48863636973214,9.19023970026918,reg,inside,oldtown,2story,1.9459101490553132,1.6094379124341003,7.537430036586509,7.577121930876679,gable,wd sdng,wd sdng,0.0,ta,brktil,ta,mn,unf,0.0,6.918695219020472,6.918695219020472,fusea,7.709308333385869,0.0,1.3862943611198906,0.0,1.9459101490553132,0.6931471805599453,Others,0.0,gd,detchd,7.565793282428515,unf,1.0986122886681098,5.8764661374054175,0.0,3.9512437185814275,1.791759469228055,7.60489448081162
4.2626798770413155,rl,4.290459441148391,9.265491216441031,reg,inside,Others,2story,2.1972245773362196,2.1972245773362196,7.564757012905729,7.599401333415815,hip,Others,Others,0.0,gd,cblock,gd,no,rec,5.713732805509369,6.329720905522696,6.762729506931879,fusef,7.917900586327916,0.0,1.3862943611198906,1.0986122886681098,1.6094379124341003,1.0986122886681098,Others,1.3862943611198906,ta,detchd,7.549284603317998,unf,1.3862943611198906,6.019127277463816,0.0,4.3694478524670215,2.0364911784058983,7.60489448081162
4.110873864173311,rl,4.477336814478207,9.320986892063246,ir1,corner,collgcr,2story,2.0794415416798357,1.791759469228055,7.606387389772652,7.606387389772652,gable,vinylsd,vinylsd,4.491693828358002,gd,pconc,gd,no,unf,0.0,6.6039438246004725,6.618738983517219,fusep,7.284134806195205,0.17766539631688227,1.3862943611198906,0.6931471805599453,1.3862943611198906,1.0986122886681098,gd,1.0986122886681098,ta,attchd,7.604396348796338,fin,1.0986122886681098,6.642156598558534,0.0,0.0,2.0794415416798357,7.60489448081162
4.110873864173311,rl,4.30406509320417,9.1649245084457,reg,inside,nridght,2story,2.1972245773362196,1.7839293127714089,7.604396348796338,7.605392364814935,Others,vinylsd,vinylsd,5.857933154483459,gd,pconc,ex,av,unf,0.0,7.045776576879511,7.047517221357296,mix,7.821643126239982,0.0,1.0986122886681098,1.0986122886681098,1.6566242367865405,1.0986122886681098,gd,1.0986122886681098,gd,builtin,7.60339933974067,rfn,1.3862943611198906,6.280374890532664,5.2832037287379885,5.056245805348308,2.3978952727983707,7.60489448081162
3.044522437723423,rl,3.713572066704308,9.64614067988042,ir1,culdsac,sawyer,1story,1.9459101490553132,1.9459101490553132,7.590346945602565,7.60339933974067,hip,plywood,plywood,5.560681631015528,ta,cblock,ta,gd,blq,4.90527477843843,6.883436503649007,7.1098794630722715,mix,7.327123292259293,1.0986122886681098,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,Others,1.3862943611198906,Others,attchd,7.5752671591544,fin,1.0986122886681098,6.5236284468981065,5.713732805509369,0.0,1.6094379124341003,7.606387389772652
3.044522437723423,rl,4.110873864173311,8.865735152124781,ir1,inside,somerst,1story,2.1972245773362196,1.791759469228055,7.603897968521881,7.604396348796338,gable,Others,Others,0.0,gd,pconc,gd,no,unf,0.0,7.358830898342354,7.367708572374371,fusep,7.368339686311381,0.0,1.3862943611198906,0.0,1.3862943611198906,1.0986122886681098,gd,0.6931471805599453,ta,attchd,7.546312418209662,rfn,1.3862943611198906,6.48374588101955,0.0,4.270723159307468,2.302585092994046,7.604396348796338
4.2626798770413155,rm,4.02535169073515,8.759511722116487,reg,inside,oldtown,2story,1.791759469228055,1.9459101490553132,7.57198844937744,7.5881565360436,gable,wd sdng,wd sdng,0.0,ta,brktil,ta,no,alq,5.906409475828778,5.6131281063880705,6.559615237493242,fusea,7.059906290017208,0.0,0.6931471805599453,0.41983264370113693,1.3965042419919997,0.6931471805599453,ta,0.6931471805599453,gd,detchd,7.570443252057374,unf,1.0986122886681098,7.058085388278905,0.0,3.828641396489095,2.3978952727983707,7.605890001053122
3.044522437723423,rl,4.060443010546419,9.13075589263334,reg,inside,edwards,1story,1.791759469228055,1.9459101490553132,7.5766097669730375,7.5766097669730375,gable,wd sdng,wd sdng,0.0,ta,cblock,Others,no,alq,6.331501849893691,6.678342114654332,7.222566018822171,fusef,7.21890970761906,0.6931471805599453,0.6931471805599453,0.0,1.6094379124341003,0.6931471805599453,ta,0.0,gd,detchd,7.5766097669730375,rfn,0.6931471805599453,6.089245225925385,0.0,0.0,1.6094379124341003,7.60489448081162
3.044522437723423,rl,4.859812404361672,9.343909263897597,ir1,corner,Others,1story,1.9459101490553132,1.791759469228055,7.59488438721652,7.597396320212795,gable,hdboard,hdboard,0.0,ta,cblock,gd,mn,glq,6.921658184151129,5.961005339623274,7.25063551189868,fusea,7.270312886079025,1.0986122886681098,1.119815925929846,0.0,1.3862943611198906,1.0986122886681098,gd,1.0986122886681098,ta,attchd,7.5953872788539725,unf,1.3862943611198906,5.002355662605478,0.0,4.2726196386017845,1.3862943611198906,7.605890001053122
3.044522437723423,rl,4.31748811353631,9.381432446818588,reg,inside,collgcr,1story,2.1159638848693696,1.791759469228055,7.598399329323964,7.59890045687141,hip,hdboard,hdboard,6.253828811575473,gd,pconc,gd,gd,blq,6.021023349349527,6.541029999189903,7.3632795869630385,mix,7.379008127628304,0.0,1.3862943611198906,0.3310112162286102,1.3862943611198906,0.6931471805599453,gd,1.0986122886681098,ta,attchd,7.598399329323964,fin,1.3862943611198906,6.59727503841628,4.852030263919617,3.8066624897703196,1.9459101490553132,7.60489448081162
4.51085950651685,rl,4.48863636973214,9.365633256382218,reg,Others,names,2story,1.791759469228055,1.791759469228055,7.584264818389059,7.587310506022615,gable,metalsd,metalsd,5.924255797414532,ta,cblock,ta,no,blq,6.226536669287466,6.62273632394984,7.13966033596492,fusef,7.883069351305753,1.0986122886681098,1.3862943611198906,1.0986122886681098,1.9459101490553132,1.3862943611198906,ta,0.0,Others,detchd,7.552996031278222,unf,1.6094379124341003,5.805792736380796,0.0,0.0,2.1972245773362196,7.605890001053122
3.044522437723423,rl,4.0943445622221,8.890961212781146,reg,inside,names,1story,1.791759469228055,2.0794415416798357,7.575071699507561,7.576097340623111,hip,wd sdng,wd sdng,0.0,ta,cblock,ta,mn,lwq,0.0,0.0,0.0,fusef,6.968850378341948,0.0,0.9088780555049549,0.0,1.0986122886681098,0.6931471805599453,ta,0.5494201710579327,gd,detchd,7.576097340623111,unf,1.0986122886681098,6.86921379725889,0.0,0.0,1.9459101490553132,7.604396348796338
5.25227342804663,rl,4.207797942169056,9.059747940013567,reg,inside,Others,1story,1.9326762940106332,1.6094379124341003,7.579678823090456,7.589841512182657,gable,metalsd,metalsd,5.017279836814924,ta,cblock,ta,av,blq,7.057036981697891,4.564348191467836,7.132497551660044,fusea,7.397561535524052,1.0986122886681098,0.6931471805599453,0.0,1.6094379124341003,0.6931471805599453,ta,0.6931471805599453,ta,Others,7.574747313421255,fin,1.791759469228055,6.911555013936009,6.104793232414985,0.0,1.3862943611198906,7.60489448081162
4.394449154672439,rl,4.406719247264253,9.179571838304547,reg,inside,names,Others,1.791759469228055,2.0794415416798357,7.583247524303362,7.586803535162581,gable,metalsd,metalsd,4.990432586778736,ta,pconc,ta,av,alq,6.415096959171596,4.983606621708336,7.040536390215956,mix,7.057897937411856,1.0986122886681098,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,ta,0.0,Others,attchd,7.584773077612199,unf,0.6931471805599453,6.381249259419919,0.0,4.430816798843313,2.0794415416798357,7.604396348796338
4.110873864173311,rl,4.752063525895879,9.659403098196883,Others,culdsac,Others,2story,2.1972245773362196,2.0794415416798357,7.596894438144544,7.603897968521881,hip,vinylsd,vinylsd,6.278521424165844,gd,pconc,gd,no,glq,7.2196420401307355,4.5217885770490405,7.4133673356952405,mix,7.813995675002791,1.0986122886681098,1.2691913816774538,0.8207873199680278,1.791759469228055,0.6931471805599453,gd,1.0986122886681098,ta,attchd,7.598399329323964,rfn,1.6094379124341003,6.118196775192806,6.267200548541362,4.418840607796598,2.0794415416798357,7.605890001053122
3.044522437723423,rl,3.9512437185814275,8.623353387244627,reg,inside,Others,Others,2.0794415416798357,1.791759469228055,7.602900462204755,7.603897968521881,Others,vinylsd,vinylsd,0.0,ta,pconc,gd,mn,glq,6.248042874508429,5.272999558563747,6.98100574072173,fusea,7.001245622069476,1.0986122886681098,1.0986122886681098,0.0,1.3862943611198906,0.8565190203079035,ta,0.0,Others,detchd,7.542565844439419,unf,0.6931471805599453,6.577892687913409,0.0,4.852030263919617,1.791759469228055,7.604396348796338
4.110873864173311,rl,4.110873864173311,8.879611609982035,reg,inside,edwards,2story,2.0794415416798357,1.791759469228055,7.602900462204755,7.604396348796338,hip,hdboard,Others,5.293304824724492,gd,pconc,gd,no,unf,0.0,6.692083742506628,6.71295620067707,fusef,7.454719949364001,0.0,1.3862943611198906,1.0986122886681098,1.3862943611198906,0.6931471805599453,gd,1.0986122886681098,gd,builtin,7.602900462204755,fin,1.3411796090674803,6.520459311000971,5.170483995038151,4.07753744390572,1.791759469228055,7.604396348796338
3.9318256327243257,rm,4.144086664713696,8.748304912379623,reg,inside,Others,1.5fin,1.9459101490553132,1.791759469228055,7.57095858316901,7.578145472419466,gable,vinylsd,vinylsd,0.0,ta,brktil,ta,no,lwq,4.007333185232471,6.70196036600254,6.762729506931879,fusef,7.261225091971921,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.6094379124341003,0.6931471805599453,ta,1.0986122886681098,gd,detchd,7.585281078639126,unf,1.0354395501450664,6.336289602091544,5.455321115357702,0.0,1.99414919584549,7.60489448081162
4.110873864173311,rl,4.366404951250957,9.557964480394498,reg,corner,nridght,2story,2.0794415416798357,1.791759469228055,7.595586527565453,7.600468381154044,gable,vinylsd,vinylsd,5.883322388488279,gd,pconc,ex,no,unf,0.0,6.970730078143525,6.980075940561763,fusea,7.588900842638235,0.0,1.3862943611198906,0.6931471805599453,1.6094379124341003,1.0986122886681098,gd,0.6931471805599453,gd,attchd,7.604396348796338,fin,1.6094379124341003,6.540738152485408,5.303304908059076,4.189654742026425,2.1972245773362196,7.60489448081162
